smiles,compound_set,template,hit1,hit2,hit3,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
C[C@H](CO)NC(=O)c1cccnc1S[C@@H](C)C(=O)N1CCCC1,C65008,A1776a,A1776a,A4421a,A4855a,CC(Sc1ncccc1C(=O)O)C(=O)N1CCCC1,CC(N)CO,CC(CO)NC(=O)c1cccnc1SC(C)C(=O)N1CCCC1,Amidation
