smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step11,hit1,hit2,template,compound_set
CC(C)[C@@H](NS(=O)(=O)c1ccc2c(c1)OCCCO2)C(=O)Nc1ccc(N2CCCCC2)cc1,Amidation,Nc1ccc(N2CCCCC2)cc1,CC(C)C(NS(=O)(=O)c1ccc2c(c1)OCCCO2)C(=O)O,CC(C)C(NS(=O)(=O)c1ccc2c(c1)OCCCO2)C(=O)Nc1ccc(N2CCCCC2)cc1,A4877a,A0351b,A4877a,C6632
