smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step11,hit1,hit2,template,compound_set
C[C@H]1CCc2ccccc2N1CCNC(=O)COC1CCOCC1,Amidation,O=C(O)COC1CCOCC1,CC1CCc2ccccc2N1CCN,CC1CCc2ccccc2N1CCNC(=O)COC1CCOCC1,A0586a,A0608a,A0586a,C34425
