smiles,compound_set,template,hit1,hit2,hit3,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
CCN(Cc1ccccn1)C(=O)CCCCC(C)C,C8070,A4350a,A3181b,A1776a,A4350a,CCNCc1ccccn1,CC(C)CCCCC(=O)O,CCN(Cc1ccccn1)C(=O)CCCCC(C)C,Amidation
