smiles,compound_set,template,hit1,hit2,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
c1ccc2nc(N3CCCCC3)c(NCc3cnco3)nc2c1,C51495,A4274a,A3623a,A4274a,NCc1cnco1,Clc1nc2ccccc2nc1N1CCCCC1,c1ccc2nc(N3CCCCC3)c(NCc3cnco3)nc2c1,N-nucleophilic_aromatic_substitution
