smiles,compound_set,template,hit1,hit2,hit3,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
C[C@H]1CC[C@@H](C(N)=O)CN1C(=O)Cc1cccc2nn(C)cc12,C209837,A3181a,A3181a,A4934a,A5052a,CC1CCC(C(N)=O)CN1,Cn1cc2c(CC(=O)O)cccc2n1,CC1CCC(C(N)=O)CN1C(=O)Cc1cccc2nn(C)cc12,Amidation
