smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step11,hit1,hit2,template,compound_set
O=C1CSC[C@H](C(=O)Nc2cnn(C3CCCC3)c2)N1,Amidation,O=C1CSCC(C(=O)O)N1,Nc1cnn(C2CCCC2)c1,O=C1CSCC(C(=O)Nc2cnn(C3CCCC3)c2)N1,A0341a,A0717a,A0341a,C22847
