smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step11,hit1,hit2,template,compound_set
O=C(CNC(=O)[C@@H]1CCCN1)Nc1cnc2cccnn12,Amidation,O=C(O)CNC(=O)C1CCCN1,Nc1cnc2cccnn12,O=C(CNC(=O)C1CCCN1)Nc1cnc2cccnn12,A0202a,A0875a,A0875a,C3842
