smiles,compound_set,template,hit1,hit2,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
CC(C)(C(=O)O)n1cc(NC(=O)COC2CCCC2)cn1,C4820,A4456a,A0556a,A4456a,O=C(O)COC1CCCC1,CC(C)(C(=O)O)n1cc(N)cn1,CC(C)(C(=O)O)n1cc(NC(=O)COC2CCCC2)cn1,Amidation
