smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step11,hit1,hit2,template,compound_set
CC[C@H](C)NC(=O)CN1CCN(C(=O)NC2CCNCC2)CC1,Formation_of_urea_from_two_amines,CCC(C)NC(=O)CN1CCNCC1,NC1CCNCC1,CCC(C)NC(=O)CN1CCN(C(=O)NC2CCNCC2)CC1,A5091a,A0469a,A5091a,C6181
