smiles,compound_set,template,hit1,hit2,hit3,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
CCCC[C@@H](C)NC(=O)C1CCNCC1,C1414,A4751a,A4751a,A3181b,A1778a,O=C(O)C1CCNCC1,CCCCC(C)N,CCCCC(C)NC(=O)C1CCNCC1,Amidation
