smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step11,hit1,hit2,template,compound_set
CCCS(=O)(=O)N[C@@H]1CCNC1,Formation_of_sulfonamide_from_halide_-_Shavnya_reaction,NC1CCNC1,CCCI,CCCS(=O)(=O)NC1CCNC1,A3509b,A0719a,A3509b,C7587
