smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step11,hit1,hit2,template,compound_set
O=C(C[C@H]1CCc2ccccc21)NCCCc1nnc2ccccn12,Amidation,O=C(O)CC1CCc2ccccc21,NCCCc1nnc2ccccn12,O=C(CC1CCc2ccccc21)NCCCc1nnc2ccccn12,A1293a,A1778a,A1293a,C39872
