smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step11,hit1,hit2,template,compound_set
C1CC(N2CCNCC2)CCN1,Amine_alkylation,C1CNCCN1,BrC1CCNCC1,C1CC(N2CCNCC2)CCN1,A0875a,A4331b,A4331b,C5169
