smiles,compound_set,template,hit1,hit2,hit3,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
O=S1(=O)Cc2c(cccc2-c2cnc(-c3ccccc3)o2)N1,C82790,A2513a,A3435a,A2513a,A2846a,O=S1(=O)Cc2c(Br)cccc2N1,CC1(C)OB(c2cnc(-c3ccccc3)o2)OC1(C)C,O=S1(=O)Cc2c(cccc2-c2cnc(-c3ccccc3)o2)N1,Sp2-sp2_Suzuki_coupling
