smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step11,hit1,hit2,template,compound_set
CC(=O)N[C@@](C)(C(=O)N1CCC(c2c[nH]c3ccccc23)CC1)C(C)C,Amidation,c1ccc2c(C3CCNCC3)c[nH]c2c1,CC(=O)NC(C)(C(=O)O)C(C)C,CC(=O)NC(C)(C(=O)N1CCC(c2c[nH]c3ccccc23)CC1)C(C)C,A4784a,A3568a,A4784a,C28778
