smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step11,hit1,hit2,template,compound_set
C[C@@H]1CCNC(=O)[C@H]1NC(=O)CSc1nnc2ccccn12,Amidation,O=C(O)CSc1nnc2ccccn12,CC1CCNC(=O)C1N,CC1CCNC(=O)C1NC(=O)CSc1nnc2ccccn12,A4563a,A1293a,A1293a,C99744
