smiles,compound_set,template,hit1,hit2,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
Cc1cn2nc(NCCCCCN3CCCCC3)ccc2n1,C48106,A4274b,A0202a,A4274b,NCCCCCN1CCCCC1,Cc1cn2nc(Br)ccc2n1,Cc1cn2nc(NCCCCCN3CCCCC3)ccc2n1,N-nucleophilic_aromatic_substitution
