smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step11,hit1,hit2,template,compound_set
Cn1nc(C(=O)NC[C@@H]2Cc3ccccc3CN2)c2cc(F)ccc21,Amidation,NCC1Cc2ccccc2CN1,Cn1nc(C(=O)O)c2cc(F)ccc21,Cn1nc(C(=O)NCC2Cc3ccccc3CN2)c2cc(F)ccc21,A2293a,A0884a,A2293a,C205067
