smiles,compound_set,template,hit1,hit2,hit3,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
CON(C)CCc1ccccn1,C11209,A2629a,A2629a,A3975a,A4526a,ClCCc1ccccn1,CNOC,CON(C)CCc1ccccn1,Amine_alkylation
