smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step11,hit1,hit2,template,compound_set
O=C(C=C1CCSCC1)N(Cc1ncc[nH]1)c1cncc(Br)c1,Amidation,O=C(O)C=C1CCSCC1,Brc1cncc(NCc2ncc[nH]2)c1,O=C(C=C1CCSCC1)N(Cc1ncc[nH]1)c1cncc(Br)c1,A1180a,A4031a,A4031a,C27712
