smiles,hit1,hit2
O=C(C1=NOC2COCC12)N1CCC(O)(Cc2cccnc2)CC1,A0875a,A2629a
Cc1nc(C(F)(F)F)ccc1CC1CCN(C(=O)C2=NOCC2)CC1,A0875a,A2629a
CC1CC(C(=O)N2CCC(Cc3ccc(C(F)(F)F)nc3)CC2)=NO1,A0875a,A2629a
CON=C(C(=O)N1CCC(O)(Cc2cccnc2)CC1)c1ccco1,A0875a,A2629a
COC(=O)C1=NOC(C(=O)N2CCC(O)(Cc3cccnc3)CC2)C1,A0875a,A2629a
COC(=O)C1=NOC(C(=O)N2CCC(C(=O)c3cccnc3)CC2)C1,A0875a,A2629a
O=C(c1cccnc1)C1CCN(C(=O)C2=NOC3(CCOC3)C2)CC1,A0875a,A2629a
O=C(C1=NOC2(CCOC2)C1)N1CCC(O)(Cc2cccnc2)CC1,A0875a,A2629a
CC(C)(C)C1CC(C(=O)N2CCC(C(=O)c3cccnc3)CC2)=NO1,A0875a,A2629a
CC(C)(C)C1CC(C(=O)N2CCC(O)(Cc3cccnc3)CC2)=NO1,A0875a,A2629a
CON=C(C(=O)N1CCC(C(=O)c2cccnc2)CC1)c1ccco1,A0875a,A2629a
Cc1nc(C(F)(F)F)ccc1CC1CCN(C(=O)C2=NOC(C)C2)CC1,A0875a,A2629a
CC1ON=C(C(=O)N2CCC(Cc3ccc(C(F)(F)F)nc3)CC2)C1C,A0875a,A2629a
CC1(C)CC(C(=O)N2CCC(Cc3ccc(C(F)(F)F)nc3)CC2)=NO1,A0875a,A2629a
Cc1nc(C(F)(F)F)ccc1CC1CCN(C(=O)C2=NOC(C)C2C)CC1,A0875a,A2629a
Cc1nc(C(F)(F)F)ccc1CC1CCN(C(=O)C2=NOC(C)(C)C2)CC1,A0875a,A2629a
O=C(C1=NOC2COCC12)N1CCC(Cc2ccc(C(F)(F)F)nc2)CC1,A0875a,A2629a
O=C(C1=NOC(CC2(O)COC2)C1)N1CCC(O)(Cc2cccnc2)CC1,A0875a,A2629a
Cc1nc(C(F)(F)F)ccc1CC1CCN(C(=O)C2=NOC3(CCC3)C2)CC1,A0875a,A2629a
Cc1nc(C(F)(F)F)ccc1CC1CCN(C(=O)C2=NOC3COCC23)CC1,A0875a,A2629a
CC(C)(C)C1CC(C(=O)N2CCC(Cc3ccc(C(F)(F)F)nc3)CC2)=NO1,A0875a,A2629a
CON=C(C(=O)N1CCC(Cc2ccc(C(F)(F)F)nc2)CC1)c1ccco1,A0875a,A2629a
COC(=O)C1=NOC(C(=O)N2CCC(Cc3ccc(C(F)(F)F)nc3)CC2)C1,A0875a,A2629a
O=C(C1=NOC2(CCOC2)C1)N1CCC(Cc2ccc(C(F)(F)F)nc2)CC1,A0875a,A2629a
Cc1ccc(C2CC(C(=O)N3CCC(O)(Cc4cccnc4)CC3)=NO2)cc1,A0875a,A2629a
Cc1ccc(C2CC(C(=O)N3CCC(C(=O)c4cccnc4)CC3)=NO2)cc1,A0875a,A2629a
Cc1nc(C(F)(F)F)ccc1CC1CCN(C(=O)C2=NOC(C(C)(C)C)C2)CC1,A0875a,A2629a
CON=C(C(=O)N1CCC(Cc2ccc(C(F)(F)F)nc2C)CC1)c1ccco1,A0875a,A2629a
O=C(C1=NOC(C2(O)COC2)C1)N1CCC(Cc2ccc(C(F)(F)F)nc2)CC1,A0875a,A2629a
Cc1nc(C(F)(F)F)ccc1CC1CCN(C(=O)C2=NOC3(CCOC3)C2)CC1,A0875a,A2629a
COc1ccc(C2CC(C(=O)N3CCC(C(=O)c4cccnc4)CC3)=NO2)cc1,A0875a,A2629a
COc1ccc(C2CC(C(=O)N3CCC(O)(Cc4cccnc4)CC3)=NO2)cc1,A0875a,A2629a
O=C1Cc2cc(C(=O)NCC3CCN(C4CCOCC4)CC3)ccc2N1,A1778a,A4708a
CN1CCc2cc(C(=O)NCC3CCN(C4CCOCC4)CC3)ccc21,A1778a,A4708a
O=C1Nc2ccc(C(=O)NCC3CCN(C4CCOCC4)CC3)cc2C1=O,A1778a,A4708a
CN1C(=O)Cc2cc(C(=O)NCC3CCN(C4CCOCC4)CC3)ccc21,A1778a,A4708a
O=C1Cc2cc(C(=O)NCC3CCN(C4CCOCC4)CC3)c(Cl)cc2N1,A1778a,A4708a
O=C1Nc2c(Br)cc(C(=O)NCC3CCN(C4CCOCC4)CC3)cc2C1=O,A1778a,A4708a
O=C(NCC1CCN(C2CCOCC2)CC1)c1ccc2c(c1)C1(CC1)C(=O)N2,A1778a,A4708a
CN1C(=O)Cc2cc(C(=O)NCC3CCN(C4CCOCC4)CC3)cc(Cl)c21,A1778a,A4708a
CN1C(=O)C(=O)c2cc(C(=O)NCC3CCN(C4CCOCC4)CC3)ccc21,A1778a,A4708a
CC1(C)C(=O)Nc2ccc(C(=O)NCC3CCN(C4CCOCC4)CC3)cc21,A1778a,A4708a
CCC(=O)N1CCc2cc(C(=O)NCC3CCN(C4CCOCC4)CC3)ccc21,A1778a,A4708a
O=C(NCC1CCN(C2CCOCC2)CC1)c1cc2c3c(c1)C(=O)C(=O)N3CCC2,A1778a,A4708a
O=C(NCC1CCN(C2CCOCC2)CC1)c1ccc2c(c1)C1(CCOCC1)C(=O)N2,A1778a,A4708a
CC(C)(C)C(=O)N1CCc2cc(C(=O)NCC3CCN(C4CCOCC4)CC3)ccc21,A1778a,A4708a
CC(=O)NCC(=O)N1CCc2cc(C(=O)NCC3CCN(C4CCOCC4)CC3)ccc21,A1778a,A4708a
O=C(NCC1CCN(C2CCOCC2)CC1)c1ccc2c(c1)C(=O)C(=O)N2Cc1ccccc1,A1778a,A4708a
CN(C)C1CN(C(=O)c2cnn(C3CCC(=O)NC3=O)c2)CC1(C)C,A0556a,A4020b
CN1CCN(C(=O)c2cnn(C3CCC(=O)NC3=O)c2)C(C(C)(C)C)C1,A0556a,A4020b
CN1CC(NC(=O)c2cnn(C3CCC(=O)NC3=O)c2)C2(CCCC2)C1,A0556a,A4020b
CC(C)(C)C(Cn1cccn1)NC(=O)c1cnn(C2CCC(=O)NC2=O)c1,A0556a,A4020b
CC1(C)C(=O)NC2CCCN(C(=O)c3cnn(C4CCC(=O)NC4=O)c3)C21,A0556a,A4020b
CC1(C)CN(C(=O)c2cnn(C3CCC(=O)NC3=O)c2)C1Cn1ccnc1,A0556a,A4020b
CC(C)(C)C(Cn1ccnc1)NC(=O)c1cnn(C2CCC(=O)NC2=O)c1,A0556a,A4020b
CC(C)(C)C1NC(=O)CCC1NC(=O)c1cnn(C2CCC(=O)NC2=O)c1,A0556a,A4020b
CC(C)(C)C(CN1CCOCC1)NC(=O)c1cnn(C2CCC(=O)NC2=O)c1,A0556a,A4020b
O=C1CC2(CCOCC2)C(NC(=O)c2cnn(C3CCC(=O)NC3=O)c2)CN1,A0556a,A4020b
CC(C)(C)OC(=O)NC(CNC(=O)c1cnn(C2CCC(=O)NC2=O)c1)C(C)(C)C,A0556a,A4020b
CC(C)(C)OC(=O)N1CC2(C)CC1C2NC(=O)c1cnn(C2CCC(=O)NC2=O)c1,A0556a,A4020b
CC(C)(C)OC(=O)N1CC(NC(=O)c2cnn(C3CCC(=O)NC3=O)c2)C(C)(C)C1,A0556a,A4020b
CC(C)(C)OC(=O)N1CCCC(n2cc(C(=O)N3CC4(CCC4)C3C(N)=O)cn2)C1,A0556a,A4020b
CCC(C)(C)C(CNC(=O)c1cnn(C2CCC(=O)NC2=O)c1)NC(=O)OC(C)(C)C,A0556a,A4020b
CC(C)(C)OC(=O)N1CCCC(n2cc(C(=O)NC3CNC(=O)CC34CCC4)cn2)C1,A0556a,A4020b
Cn1ccc(-c2ccc(CNCc3ccc4cnn(C)c4c3)cc2)n1,A0486a,A0717a
Cn1nccc1-c1ccc(CNCc2ccc3cnn(C)c3c2)cc1,A0486a,A0717a
Cc1c(CNCc2ccc(-c3ccn(C)n3)cc2)ccc2cnn(C)c12,A0486a,A0717a
Cc1c(CNCc2ccc(-c3ccnn3C)cc2)ccc2cnn(C)c12,A0486a,A0717a
Cn1ccc(-c2ccc(CNC(O)c3ccc4cnn(C)c4c3)cc2)n1,A0486a,A0717a
Cn1nccc1-c1ccc(CNC(O)c2ccc3cnn(C)c3c2)cc1,A0486a,A0717a
Cc1c2ccc(CNCc3ccc(-c4ccn(C)n4)cc3)cc2nn1C,A0486a,A0717a
Cc1c2ccc(CNCc3ccc(-c4ccnn4C)cc3)cc2nn1C,A0486a,A0717a
Cn1ccc(-c2ccc(CNC(O)c3ccc4cn(C)nc4c3)cc2)n1,A0486a,A0717a
Cn1cc2ccc(C(O)NCc3ccc(-c4ccnn4C)cc3)cc2n1,A0486a,A0717a
CCn1cc2ccc(C(O)NCc3ccc(-c4ccn(C)n4)cc3)cc2n1,A0486a,A0717a
CCn1cc2ccc(C(O)NCc3ccc(-c4ccnn4C)cc3)cc2n1,A0486a,A0717a
COC(NCc1ccc(-c2ccnn2C)cc1)c1ccc2cnn(C)c2c1,A0486a,A0717a
COC(NCc1ccc(-c2ccn(C)n2)cc1)c1ccc2cnn(C)c2c1,A0486a,A0717a
Cn1nccc1-c1ccc(CNC(O)c2ccc3c(Br)n(C)nc3c2)cc1,A0486a,A0717a
Cn1ccc(-c2ccc(CNC(O)c3ccc4c(Br)n(C)nc4c3)cc2)n1,A0486a,A0717a
Cn1nccc1-c1ccc(CNC(O)c2ccc3cnn(C)c3c2Cl)cc1,A0486a,A0717a
Cn1ccc(-c2ccc(CNC(O)c3ccc4cnn(C)c4c3Cl)cc2)n1,A0486a,A0717a
Cn1ccc(-c2ccc(CNC(O)c3cc(O)c4cnn(C)c4c3)cc2)n1,A0486a,A0717a
Cn1nccc1-c1ccc(CNC(O)c2cc(O)c3cnn(C)c3c2)cc1,A0486a,A0717a
CCn1ncc2ccc(C(O)NCc3ccc(-c4ccn(C)n4)cc3)cc21,A0486a,A0717a
CCn1ncc2ccc(C(O)NCc3ccc(-c4ccnn4C)cc3)cc21,A0486a,A0717a
Cc1nn(C)c2cc(C(O)NCc3ccc(-c4ccnn4C)cc3)ccc12,A0486a,A0717a
Cc1nn(C)c2cc(C(O)NCc3ccc(-c4ccn(C)n4)cc3)ccc12,A0486a,A0717a
Cc1c(C(O)NCc2ccc(-c3ccnn3C)cc2)ccc2cnn(C)c12,A0486a,A0717a
Cc1c(C(O)NCc2ccc(-c3ccn(C)n3)cc2)ccc2cnn(C)c12,A0486a,A0717a
Cn1nccc1-c1ccc(CNC(O)c2ccc3cnn(C)c3c2Br)cc1,A0486a,A0717a
Cn1ccc(-c2ccc(CNC(O)c3ccc4cnn(C)c4c3Br)cc2)n1,A0486a,A0717a
Cc1c(C(O)NCc2ccc(-c3ccnn3C)cc2)ccc2cn(C)nc12,A0486a,A0717a
Cc1c(C(O)NCc2ccc(-c3ccn(C)n3)cc2)ccc2cn(C)nc12,A0486a,A0717a
COC(NCc1ccc(-c2ccn(C)n2)cc1)c1ccc2cn(C)nc2c1,A0486a,A0717a
COC(NCc1ccc(-c2ccnn2C)cc1)c1ccc2cn(C)nc2c1,A0486a,A0717a
Cc1c2ccc(C(O)NCc3ccc(-c4ccnn4C)cc3)cc2nn1C,A0486a,A0717a
Cc1c2ccc(C(O)NCc3ccc(-c4ccn(C)n4)cc3)cc2nn1C,A0486a,A0717a
Cn1nccc1-c1ccc(CNC(O)c2ccc3c(Br)nn(C)c3c2)cc1,A0486a,A0717a
Cn1ccc(-c2ccc(CNC(O)c3ccc4c(Br)nn(C)c4c3)cc2)n1,A0486a,A0717a
Cn1nccc1-c1ccc(CNC(O)c2ccc3cnn(C(F)F)c3c2)cc1,A0486a,A0717a
Cn1ccc(-c2ccc(CNC(O)c3ccc4cnn(C(F)F)c4c3)cc2)n1,A0486a,A0717a
Cc1c(C(O)NCc2ccc(-c3ccnn3C)cc2)ccc2c(C)n(C)nc12,A0486a,A0717a
Cc1c(C(O)NCc2ccc(-c3ccn(C)n3)cc2)ccc2c(C)n(C)nc12,A0486a,A0717a
Cc1nn(C)c2c(C)c(C(O)NCc3ccc(-c4ccn(C)n4)cc3)ccc12,A0486a,A0717a
Cc1nn(C)c2c(C)c(C(O)NCc3ccc(-c4ccnn4C)cc3)ccc12,A0486a,A0717a
Cn1ccc(-c2ccc(CNCc3ccc4cn(C(C)(C)C)nc4c3)cc2)n1,A0486a,A0717a
Cn1nccc1-c1ccc(CNCc2ccc3cn(C(C)(C)C)nc3c2)cc1,A0486a,A0717a
Cn1ccc(-c2ccc(CNC(O)c3ccc4cn(C(F)F)nc4c3)cc2)n1,A0486a,A0717a
Cn1nccc1-c1ccc(CNC(O)c2ccc3cn(C(F)F)nc3c2)cc1,A0486a,A0717a
CCn1ncc2ccc(C(NCc3ccc(-c4ccn(C)n4)cc3)OC)cc21,A0486a,A0717a
CCn1ncc2ccc(C(NCc3ccc(-c4ccnn4C)cc3)OC)cc21,A0486a,A0717a
Cn1nccc1-c1ccc(CNC(O)c2ccc3cn(C(C)(C)C)nc3c2)cc1,A0486a,A0717a
Cn1ccc(-c2ccc(CNC(O)c3ccc4cn(C(C)(C)C)nc4c3)cc2)n1,A0486a,A0717a
Cn1nccc1-c1ccc(CNC(O)c2ccc3cnn(C(=O)OC(C)(C)C)c3c2)cc1,A0486a,A0717a
Cn1ccc(-c2ccc(CNC(O)c3ccc4cnn(C(=O)OC(C)(C)C)c4c3)cc2)n1,A0486a,A0717a
O=C(OC1CCOC1)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CC1(OC(=O)C2CCN(S(=O)(=O)N3CCCCC3)CC2)COC1,A0875a,A4706a
CC(OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1)C1CO1,A0875a,A4706a
COCC(CN)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
NC1COCC1OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CC1(OC(=O)C2CCN(S(=O)(=O)N3CCCCC3)CC2)CCOC1,A0875a,A4706a
O=C(OC1CCCOC1)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
COC(=O)C(C)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CC1OCCC1OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CCOCC(C)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
O=C(OC1COCC1Br)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CC1COCC1OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
O=C(OCC1COCO1)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CCC1(OC(=O)C2CCN(S(=O)(=O)N3CCCCC3)CC2)COC1,A0875a,A4706a
COCC(CF)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
COC1CCC1OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CCC(COC)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
O=C(OC1COCC1F)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CC1CC(OC(=O)C2CCN(S(=O)(=O)N3CCCCC3)CC2)CO1,A0875a,A4706a
O=C(OC1CCOC1=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
N#CC1(OC(=O)C2CCN(S(=O)(=O)N3CCCCC3)CC2)COC1,A0875a,A4706a
CC(OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1)C1CCO1,A0875a,A4706a
O=C1CC(OC(=O)C2CCN(S(=O)(=O)N3CCCCC3)CC2)CO1,A0875a,A4706a
C=CC1(OC(=O)C2CCN(S(=O)(=O)N3CCCCC3)CC2)COC1,A0875a,A4706a
C#CC1(OC(=O)C2CCN(S(=O)(=O)N3CCCCC3)CC2)COC1,A0875a,A4706a
COCC(C)(C)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
NCC1(OC(=O)C2CCN(S(=O)(=O)N3CCCCC3)CC2)COC1,A0875a,A4706a
CC(OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1)C1(C)CO1,A0875a,A4706a
C=C1COCC1OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
O=C(OC1C=CCOC1)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
COCC1(OC(=O)C2CCN(S(=O)(=O)N3CCCCC3)CC2)CC1,A0875a,A4706a
COCC(C#N)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
COCC(CBr)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CC(C)(OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1)C1CO1,A0875a,A4706a
CCOCC(CN)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
COCC(OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1)C(C)C,A0875a,A4706a
COC1CCCC1OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CCOC(=O)C(C)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
COCC(OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1)C1CC1,A0875a,A4706a
COC(=O)C(CN)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CCC(OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1)C(=O)OC,A0875a,A4706a
O=C(OC1CCCC2OC12)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
O=C(OC1CNCCOC1)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CNC1COCC1OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CC(OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1)C1CCCO1,A0875a,A4706a
C#CC1(OC(=O)C2CCN(S(=O)(=O)N3CCCCC3)CC2)CCOC1,A0875a,A4706a
NC1CCOCC1OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
C=CC(OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1)C(=O)OC,A0875a,A4706a
COC(C)C(C#N)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
C#CCC(COC)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
NCC1COCC1OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
O=C(OC1COCCC1Br)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
NNC1COCC1OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
C=CCOCC(C)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CC(C)(OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1)C1CCO1,A0875a,A4706a
CC(C)C1(OC(=O)C2CCN(S(=O)(=O)N3CCCCC3)CC2)COC1,A0875a,A4706a
O=C(OC1CC2CCC1O2)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CC1(OC(=O)C2CCN(S(=O)(=O)N3CCCCC3)CC2)CCCOC1,A0875a,A4706a
CC(N)C1(OC(=O)C2CCN(S(=O)(=O)N3CCCCC3)CC2)COC1,A0875a,A4706a
CC1CCC(OC(=O)C2CCN(S(=O)(=O)N3CCCCC3)CC2)CO1,A0875a,A4706a
O=C(OC1COC2(CC2)C1)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
COCC(COC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1)OC,A0875a,A4706a
CC1OCC(COC(=O)C2CCN(S(=O)(=O)N3CCCCC3)CC2)O1,A0875a,A4706a
O=C(OC1COC2CC1C2)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CSC1COCC1OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
C#CC(C)(COC)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CC1COC(=O)C1OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
O=C(OC1COCC12CO2)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
COCC(CON)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
O=C(OC1C2COC1CN2)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
O=C(OC1COCC1(F)F)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
COC1COCC1OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CCC1COCC1OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
C#CCC1(OC(=O)C2CCN(S(=O)(=O)N3CCCCC3)CC2)COC1,A0875a,A4706a
COC(=O)C1(OC(=O)C2CCN(S(=O)(=O)N3CCCCC3)CC2)CC1,A0875a,A4706a
O=C1OCC(COC(=O)C2CCN(S(=O)(=O)N3CCCCC3)CC2)O1,A0875a,A4706a
O=C(OC1C2COC1CO2)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
C#CC1COCC1OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
COC(=O)C(C)(C)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CC(COC(F)F)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
COCC(CCN)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CNCC(COC)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CCOC(=N)C(C)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
COC1C(N)CC1OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
COC(OC)C(C)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
C#CCOCC(C)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
O=C(OC1CC2COC1C2)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
COC1C(C)CC1OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
COCC(COC)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
COC1CNCC1OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
O=C(OC1COCC2CC21)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
N#CC1COCC1OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
COC1C(Cl)CC1OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CC1OCC(OC(=O)C2CCN(S(=O)(=O)N3CCCCC3)CC2)CO1,A0875a,A4706a
O=C(OC1CCCCOC1)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
O=C(OC1COC2CC2C1)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
NCC1OCCC1OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
C=C1CCOCC1OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
O=C(OCC1COCCO1)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
O=C(OCCOCC1CO1)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
NC1C(=O)OCC1OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
O=C(OC1COCCC1=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CC1(C)COCC1OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
O=C(OC1COCC12CC2)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
O=C(OC1CCOC12CC2)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
O=C(OC1COCCOC1)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CC(C)(OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1)C1(C)CO1,A0875a,A4706a
COC1CCCCC1OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CC1(C)OCC(COC(=O)C2CCN(S(=O)(=O)N3CCCCC3)CC2)O1,A0875a,A4706a
COCC(CC(C)C)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CCOC(=O)C(C)(C)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CC(C)OCC(CI)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CC(OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1)C1(C)CCCO1,A0875a,A4706a
COCCOCC(C)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
COC1COCCC1OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CC1(C)COC(=O)C1OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CC1OCCC1(CN)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CCOC(=O)C(CBr)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
C=CCOC(=O)C(C)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
COC(=O)C(CC#N)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CCCOC(=O)C(C)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
O=C(OC1COC2OCCC12)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CC(OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1)C1CNCCO1,A0875a,A4706a
COC1(COC(=O)C2CCN(S(=O)(=O)N3CCCCC3)CC2)CCOC1,A0875a,A4706a
COC(=O)C(OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1)C(C)C,A0875a,A4706a
NCC(OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1)C1CCCO1,A0875a,A4706a
CC(OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1)C1CCC(=O)O1,A0875a,A4706a
O=C(OCCOC1CCOC1)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CCOC(=O)C(CC)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
CCOC1(COC(=O)C2CCN(S(=O)(=O)N3CCCCC3)CC2)COC1,A0875a,A4706a
CC(OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1)C1CCCCO1,A0875a,A4706a
CC(C)OC(=O)C(C)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
O=C(OC1COCC1C(F)F)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
O=C(OC1COCC1C1CC1)C1CCN(S(=O)(=O)N2CCCCC2)CC1,A0875a,A4706a
