smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step11,hit1,hit2,template,compound_set
O=C(CCNc1nc2ccccc2s1)N1CCN(c2ccccn2)CC1,N-nucleophilic_aromatic_substitution,NCCC(=O)N1CCN(c2ccccn2)CC1,Brc1nc2ccccc2s1,O=C(CCNc1nc2ccccc2s1)N1CCN(c2ccccn2)CC1,A4274a,A0469a,A0469a,C18492
