smiles,compound_set,template,hit1,hit2,hit3,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
Cn1cnc(CCNC(=O)c2nn(C)c3ccc(F)cc23)c1,C264727,A3587a,A4347a,A3587a,A4346a,Cn1nc(C(=O)O)c2cc(F)ccc21,Cn1cnc(CCN)c1,Cn1cnc(CCNC(=O)c2nn(C)c3ccc(F)cc23)c1,Amidation
