smiles,compound_set,template,hit1,hit2,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
O=C(CCc1nccs1)NC[C@H]1CCn2cnnc2C1,C38131,A0428a,A0428a,A0239a,NCC1CCn2cnnc2C1,O=C(O)CCc1nccs1,O=C(CCc1nccs1)NCC1CCn2cnnc2C1,Amidation
