smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step11,hit1,hit2,template,compound_set
CC(C)N(Cc1cccnc1)Cc1n[nH]c2ccccc12,Reductive_amination,O=Cc1n[nH]c2ccccc12,CC(C)NCc1cccnc1,CC(C)N(Cc1cccnc1)Cc1n[nH]c2ccccc12,A0497a,A4350a,A4350a,C68883
