smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step11,hit1,hit2,template,compound_set
CC(=O)N[C@H](C)C1CCN(c2nc(-c3cccnc3)cs2)CC1,N-nucleophilic_aromatic_substitution,Clc1nc(-c2cccnc2)cs1,CC(=O)NC(C)C1CCNCC1,CC(=O)NC(C)C1CCN(c2nc(-c3cccnc3)cs2)CC1,A2629a,A3986b,A3986b,C48060
