smiles,compound_set,template,hit1,hit2,hit3,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
NC(=O)Nc1ccc(CNC(=O)CC[C@H]2CCCNC2)cc1,C57322,A0239a,A3975a,A0926a,A0239a,O=C(O)CCC1CCCNC1,NCc1ccc(NC(N)=O)cc1,NC(=O)Nc1ccc(CNC(=O)CCC2CCCNC2)cc1,Amidation
