smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step11,hit1,hit2,template,compound_set
O=[N+]([O-])c1c(N2CCC(c3ncco3)CC2)ccc2ncccc12,N-nucleophilic_aromatic_substitution,c1coc(C2CCNCC2)n1,O=[N+]([O-])c1c(Br)ccc2ncccc12,O=[N+]([O-])c1c(N2CCC(c3ncco3)CC2)ccc2ncccc12,A3587a,A3623a,A3587a,C59001
