smiles,hit0,hit1
[H]C1C([H])C2C3[C@H](C1[H])C(N([H])[H])C(C(=O)OC([H])([H])C([H])([H])[H])C([H])[C@H](C([H])([H])[H])[C@H]3C([H])[C@H]2N([H])[H],Z0490a,Z1716a
[H]C1:NC(c2nc([H])c([H])c([H])c2[H])C2C([H])C([H])C([H])C3NC([H])C(:C:1C([H])([H])[H])C32,Z0490a,Z1719a
[H]N(C(=O)C([H])([H])[H])[C@]([H])(C(=O)N([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])N2[C@@]([H])(Cl)N([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]3([H])[C@]21[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])[H],Z0490a,Z1727a
[H]c1c(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])c([H])c2c(nc([H])n2C([H])([H])C([H])([H])[H])c1[H],Z0490a,Z1728a
[H]c1c([H])c(N([H])C(=O)C2([H])C([H])([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c2c(nc([H])n2C([H])([H])C([H])([H])[H])c1[H],Z0490a,Z1729a
[H]C1C([H])C([H])[C@@H]2C(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])[H])C([H])[C@@H](C([H])([H])[H])N3C([H])NC1C23,Z0490a,Z1730a
[H]OC1=Nc2c([H])c([H])c(N([H])C(=O)C3([H])C([H])([H])C([H])([H])N([H])C([H])([H])C3([H])[H])c3nc([H])c(C([H])([H])[H])c1c23,Z0490a,Z1731a
[H]OC1=Nc2c([H])c([H])c(N([H])C(=O)C3([H])C([H])([H])C([H])([H])N([H])C([H])([H])C3([H])[H])c3nc([H])c(C([H])([H])[H])c1c23,Z0490a,Z1743a
[H]c1c([H])c([H])c2c(nc([H])n2C([H])([H])C([H])([H])[H])c1[H],Z0490a,Z1745a
[H]Oc1nc2c([H])c([H])c(N([H])C(=O)[C@]3([H])C([H])([H])C([H])([H])[C@]([H])([N+]([H])([H])[H])C([H])([H])C3([H])[H])c3c2n1C(C([H])([H])[H])=C(C([H])([H])[H])N3,Z0490a,Z1750a
[H]c1c([H])c(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])c2c(nc([H])n2C([H])([H])C([H])([H])[H])c1[H],Z0490a,Z1752a
[H]Oc1nc2c([H])c([H])c(N([H])C(=O)[C@]3([H])C([H])([H])[C@@]([H])(N([H])[H])C3([H])[H])c3c2n1C(C([H])([H])[H])=C([H])N3,Z0490a,Z1753a
[H]c1c([H])c(C([H])([H])[C@@]([H])(C(=O)[O-])[N+]([H])([H])[H])c2c(nc([H])n2C([H])([H])C([H])([H])[H])c1[H],Z0490a,Z1756a
