target-names,no-steps,concentration-required-mM,amount-required-uL,batch-tag,reactant-1-1,reactant-2-1,reaction-product-smiles-1,reaction-name-1,reaction-recipe-1,reaction-groupby-column-1,reactant-1-2,reactant-2-2,reaction-product-smiles-2,reaction-name-2,reaction-recipe-2,reaction-groupby-column-2
C112986,2,,,,O=C(O)COc1ccc(F)cc1,CCOC(=O)C(F)(F)I,CCOC(=O)C(F)(F)OC(=O)COc1ccc(F)cc1,Williamson_ether_synthesis,,,O=C(O)CO,Oc1ccc(F)cc1,O=C(O)COc1ccc(F)cc1,Mitsunobu_aryl_ether_synthesis,,
C113663,2,,,,O=C(O)COc1ccc(F)cc1,COC(=O)C=C(I)C(=O)OC,COC(=O)C=C(OC(=O)COc1ccc(F)cc1)C(=O)OC,Williamson_ether_synthesis,,,O=C(O)CO,Oc1ccc(F)cc1,O=C(O)COc1ccc(F)cc1,Mitsunobu_aryl_ether_synthesis,,
C113315,2,,,,O=C(O)COc1ccc(F)cc1,CC(I)C(=O)OC(C)(C)C,CC(OC(=O)COc1ccc(F)cc1)C(=O)OC(C)(C)C,Williamson_ether_synthesis,,,O=C(O)CO,Oc1ccc(F)cc1,O=C(O)COc1ccc(F)cc1,Mitsunobu_aryl_ether_synthesis,,
C113964,2,,,,O=C(O)COc1ccc(F)cc1,CC1=C(I)C(=O)OC(C)(C)O1,CC1=C(OC(=O)COc2ccc(F)cc2)C(=O)OC(C)(C)O1,Williamson_ether_synthesis,,,O=C(O)CO,Oc1ccc(F)cc1,O=C(O)COc1ccc(F)cc1,Mitsunobu_aryl_ether_synthesis,,
C113747,2,,,,O=C(O)COc1ccc(F)cc1,COC(=O)C(I)CS(C)(=O)=O,COC(=O)C(CS(C)(=O)=O)OC(=O)COc1ccc(F)cc1,Williamson_ether_synthesis,,,O=C(O)CO,Oc1ccc(F)cc1,O=C(O)COc1ccc(F)cc1,Mitsunobu_aryl_ether_synthesis,,
