A0278b,NC1CCN(S(=O)(=O)c2ccccc2)C1,../../aligned_files/A0278b/A0278b_ligand.sdf,../../aligned_files/A0278b/A0278b_apo-desolv.pdb
A0305a,CNS(=O)(=O)c1cccc(C)c1F,../../aligned_files/A0305a/A0305a_ligand.sdf,../../aligned_files/A0305a/A0305a_apo-desolv.pdb
A0309a,Cn1ccnc1-c1noc(C2CCC2)n1,../../aligned_files/A0309a/A0309a_ligand.sdf,../../aligned_files/A0309a/A0309a_apo-desolv.pdb
A0310a,Cc1nn(C)c(C)c1NC(=O)CC#N,../../aligned_files/A0310a/A0310a_ligand.sdf,../../aligned_files/A0310a/A0310a_apo-desolv.pdb
A0608a,Cc1ccc(CC(=O)NCC2CCCO2)cc1,../../aligned_files/A0608a/A0608a_ligand.sdf,../../aligned_files/A0608a/A0608a_apo-desolv.pdb
A0691a,CNc1ccccc1S(C)(=O)=O,../../aligned_files/A0691a/A0691a_ligand.sdf,../../aligned_files/A0691a/A0691a_apo-desolv.pdb
A0152a,O=C1CN(C(=O)COc2ccccc2)CCN1,../../aligned_files/A0152a/A0152a_ligand.sdf,../../aligned_files/A0152a/A0152a_apo-desolv.pdb
A0152b,O=C1CN(C(=O)COc2ccccc2)CCN1,../../aligned_files/A0152b/A0152b_ligand.sdf,../../aligned_files/A0152b/A0152b_apo-desolv.pdb
A0188a,CCC1CN(S(=O)(=O)N(C)C)CCO1,../../aligned_files/A0188a/A0188a_ligand.sdf,../../aligned_files/A0188a/A0188a_apo-desolv.pdb
A0194a,Fc1ccccc1CNC1CCOCC1,../../aligned_files/A0194a/A0194a_ligand.sdf,../../aligned_files/A0194a/A0194a_apo-desolv.pdb
A0202b,NS(=O)(=O)c1cnc2cccnn12,../../aligned_files/A0202b/A0202b_ligand.sdf,../../aligned_files/A0202b/A0202b_apo-desolv.pdb
A0202a,NS(=O)(=O)c1cnc2cccnn12,../../aligned_files/A0202a/A0202a_ligand.sdf,../../aligned_files/A0202a/A0202a_apo-desolv.pdb
A0207a,Cc1cc(C(=O)NCC2CCOC2)on1,../../aligned_files/A0207a/A0207a_ligand.sdf,../../aligned_files/A0207a/A0207a_apo-desolv.pdb
A0228a,CS(=O)(=O)N1CCC(O)CC1,../../aligned_files/A0228a/A0228a_ligand.sdf,../../aligned_files/A0228a/A0228a_apo-desolv.pdb
A0229a,CS(=O)(=O)Nc1ccc(CN)cc1,../../aligned_files/A0229a/A0229a_ligand.sdf,../../aligned_files/A0229a/A0229a_apo-desolv.pdb
A0229b,CS(=O)(=O)Nc1ccc(CN)cc1,../../aligned_files/A0229b/A0229b_ligand.sdf,../../aligned_files/A0229b/A0229b_apo-desolv.pdb
A0237a,Cc1ccc(CNC(=O)C2CCC2)cn1,../../aligned_files/A0237a/A0237a_ligand.sdf,../../aligned_files/A0237a/A0237a_apo-desolv.pdb
