target-names,no-steps,concentration-required-mM,amount-required-uL,batch-tag,reactant-1-1,reactant-2-1,reaction-product-smiles-1,reaction-name-1,reaction-recipe-1,reaction-groupby-column-1
C5200,1,,,,O=C(O)Cn1cccn1,CN(CCN)C(=O)c1cccnc1C(F)F,CN(CCNC(=O)Cn1cccn1)C(=O)c1cccnc1C(F)F,Amidation,,
C8561,1,,,,O=C(O)Cn1cnc2ccccc21,NC(CN1C(=O)COC1=O)c1ccccc1,O=C(Cn1cnc2ccccc21)NC(CN1C(=O)COC1=O)c1ccccc1,Amidation,,
C33797,1,,,,O=C(O)CCc1c[nH]c2ccccc12,NCCn1cc(Cl)cn1,O=C(CCc1c[nH]c2ccccc12)NCCn1cc(Cl)cn1,Amidation,,
C17133,1,,,,CC(Cc1cnc[nH]1)C(=O)O,Cc1cccc2c1CNCC2,Cc1cccc2c1CN(C(=O)C(C)Cc1cnc[nH]1)CC2,Amidation,,
C19986,1,,,,Cc1nc(C(=O)O)cs1,CCN(CCN)C(=O)CC1CCCO1,CCN(CCNC(=O)c1csc(C)n1)C(=O)CC1CCCO1,Amidation,,
C37006,1,,,,O=C(O)c1cc[nH]n1,CNCC(C)NC(=O)c1ccc2[nH]cnc2c1,CC(CN(C)C(=O)c1cc[nH]n1)NC(=O)c1ccc2[nH]cnc2c1,Amidation,,
C21933,1,,,,O=CCc1cnc[nH]1,COC(=O)c1nccc(N)n1,COC(=O)c1nccc(NCCc2cnc[nH]2)n1,Reductive_amination,,
C9408,1,,,,O=C(O)CC1CCCN1,Nc1cnn(C2CCCC2)c1,O=C(CC1CCCN1)Nc1cnn(C2CCCC2)c1,Amidation,,
C12821,1,,,,O=C(O)C(=O)N1CCC(c2c[nH]cn2)CC1,NC1CCNC1,O=C(NC1CCNC1)C(=O)N1CCC(c2c[nH]cn2)CC1,Amidation,,
C65808,1,,,,Nc1ccc2c(c1)CCO2,Cn1cnc2cccc(C(=O)O)c21,Cn1cnc2cccc(C(=O)Nc3ccc4c(c3)CCO4)c21,Amidation,,
C60663,1,,,,CNCc1ncc[nH]1,CCOC(=O)c1cccc(C(=O)O)c1,CCOC(=O)c1cccc(C(=O)N(C)Cc2ncc[nH]2)c1,Amidation,,
C64715,1,,,,O=C(O)Cn1ccccc1=O,Nc1ccc2nc(C(F)F)sc2c1,O=C(Cn1ccccc1=O)Nc1ccc2nc(C(F)F)sc2c1,Amidation,,
C15259,1,,,,CC(C)(C)OC(=O)N1CCCC(n2cnc3ccccc32)C1,,c1ccc2c(c1)ncn2C1CCCNC1,N-Boc_deprotection,,
C67927,1,,,,O=C(O)c1cn2ccnc2s1,CC(C)(C(=O)O)n1cc(N)cn1,CC(C)(C(=O)O)n1cc(NC(=O)c2cn3ccnc3s2)cn1,Amidation,,
