id,smiles,tags
99646,CCc1ccc(F)cc1NC(=O)c1ccnc(C)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99647,Cc1cc(C(=O)Nc2cc(F)c(Br)cc2C)ccn1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99648,Cc1cc(C(=O)Nc2cc(F)cc(Br)c2C)ccn1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99649,Cc1cc(C(=O)Nc2cc(F)ccc2CO)ccn1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99650,Cc1cc(C(=O)Nc2cc(F)c(O)cc2C)ccn1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99651,Cc1cc(C(=O)Nc2cc(F)cc(F)c2C)ccn1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99652,Cc1cc(C(=O)Nc2cc(F)ccc2C#N)ccn1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99653,Cc1cc(C(=O)Nc2c(C)ccc(F)c2Br)ccn1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99654,Cc1cc(C(=O)N2CCc3ccc(F)cc32)ccn1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99655,Cc1cc(Br)c(F)cc1NC(=O)c1ccncc1O,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99656,CCc1ccc(F)cc1NC(=O)c1ccncc1O,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99657,Cc1ccc(F)cc1N(C)C(=O)c1ccncc1O,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99658,C#Cc1ccc(F)cc1NC(=O)c1ccncc1O,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99659,O=Cc1ccc(F)cc1NC(=O)c1ccncc1O,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99660,Cc1cc(F)cc(NC(=O)c2ccncc2O)c1C,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99661,Cc1cc(F)c(F)cc1NC(=O)c1ccncc1O,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99662,Cc1cc(F)c(F)cc1NC(=O)c1ccncc1S,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99663,Cc1cc(F)cc(NC(=O)c2ccncc2S)c1C,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
