id,smiles,tags
142817,CC(C)C(C)N1Cc2ccc(NC(=O)c3ccc4c(c3)C3(CCOCC3)C(=O)N4)cc2C1,"{'openbind_xx01zvns2b_c1_elabs_filtered', 'openbind_xx01zvns2b_c1_elabs', 'openbind_xx01zvns2b_c2_elabs', 'xx01zvns2b_c1_elab_bulkdock_input', 'syndirella_product'}"
142818,CCOCCCN1Cc2ccc(NC(=O)c3ccc4c(c3)C3(CCOCC3)C(=O)N4)cc2C1,"{'xx01zvns2b_c1_elab_bulkdock_input', 'syndirella_product', 'openbind_xx01zvns2b_c1_elabs', 'openbind_xx01zvns2b_c2_elabs'}"
142819,CC(C)(O)CCN1Cc2ccc(NC(=O)c3ccc4c(c3)C3(CCOCC3)C(=O)N4)cc2C1=O,"{'openbind_xx01zvns2b_c1_elabs_filtered', 'openbind_xx01zvns2b_c1_elabs', 'openbind_xx01zvns2b_c2_elabs', 'xx01zvns2b_c1_elab_bulkdock_input', 'syndirella_product'}"
152314,COc1cc2nc(N)sc2cc1C(=O)OCC=O,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152315,COc1cc2nc(N)sc2cc1C(=O)OCC#N,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152316,CC=COC(=O)c1cc2sc(N)nc2cc1OC,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152317,C=C(C)OC(=O)c1cc2sc(N)nc2cc1OC,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152318,CCCOC(=O)c1cc2sc(N)nc2cc1OC,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152319,COc1cc2nc(N)sc2cc1C(=O)OC(C)C,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152320,COc1cc2nc(N)sc2cc1C(=O)OC1CC1,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152321,C=CCOC(=O)c1cc2sc(N)nc2cc1OC,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152322,C#CCOC(=O)c1cc2sc(N)nc2cc1OC,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152323,COc1cc2nc(N)sc2cc1C(=O)OCCN,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152324,COCOC(=O)c1cc2sc(N)nc2cc1OC,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152325,COc1cc2nc(N)sc2cc1C(=O)OC(C)=O,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152326,COc1cc2nc(N)sc2cc1C(=O)OC(C)C#N,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152327,COc1cc2nc(N)sc2cc1C(=O)OC1CC1F,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152328,COc1cc2nc(N)sc2cc1C(=O)OCC(C)N,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152329,COc1cc2nc(N)sc2cc1C(=O)OC=C1CC1,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152330,CC=CCOC(=O)c1cc2sc(N)nc2cc1OC,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152331,COc1cc2nc(N)sc2cc1C(=O)OCC=CF,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152332,COc1cc2nc(N)sc2cc1C(=O)OC(F)CN,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152333,COc1cc2nc(N)sc2cc1C(=O)OC1(F)CC1,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152334,COC(=O)OC(=O)c1cc2sc(N)nc2cc1OC,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152335,COc1cc2nc(N)sc2cc1C(=O)OC1(C)CC1,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152336,C=C(CS)OC(=O)c1cc2sc(N)nc2cc1OC,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152337,COc1cc2nc(N)sc2cc1C(=O)OC=CCS,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152338,CCC=COC(=O)c1cc2sc(N)nc2cc1OC,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152339,CNCCOC(=O)c1cc2sc(N)nc2cc1OC,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152340,C=C=CCOC(=O)c1cc2sc(N)nc2cc1OC,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152341,COc1cc2nc(N)sc2cc1C(=O)OC=CC#N,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152342,COc1cc2nc(N)sc2cc1C(=O)OC(C)CN,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152343,COc1cc2nc(N)sc2cc1C(=O)OCC(=N)N,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152344,COc1cc2nc(N)sc2cc1C(=O)OC(C)(C)C,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152345,COc1cc2nc(N)sc2cc1C(=O)OCC(C)C,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152346,COc1cc2nc(N)sc2cc1C(=O)OC(C)C=O,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152347,COc1cc2nc(N)sc2cc1C(=O)OCCCN,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152348,C=C(CN)OC(=O)c1cc2sc(N)nc2cc1OC,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152349,COc1cc2nc(N)sc2cc1C(=O)OC=C(C)C,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152350,COc1cc2nc(N)sc2cc1C(=O)OCCON,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152351,COc1cc2nc(N)sc2cc1C(=O)OCC(N)=O,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152352,COCCOC(=O)c1cc2sc(N)nc2cc1OC,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152353,COc1cc2nc(N)sc2cc1C(=O)OC(F)C#N,"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
152354,COc1cc2nc(N)sc2cc1C(=O)OC[N+](=O)[O-],"{'syndirella_product', 'openbind_xx01zvns2b_c2_elabs'}"
